
极速港台2,#genre#
⚽️憨憨,https://new-live.jnyyoa.com/notlive/7396523.m3u8
⚽️海龟,https://new-live.jnyyoa.com/notlive/7843553.m3u8
⚽️妲己,https://new-live.jnyyoa.com/notlive/4074032.m3u8
⚽️玖玖,https://new-live.jnyyoa.com/notlive/7273522.m3u8
⚽️老乡,https://new-live.jnyyoa.com/notlive/5983085.m3u8
⚽️柚子,https://new-live.jnyyoa.com/notlive/9578537.m3u8
⚽️诸葛,https://new-live.jnyyoa.com/notlive/5882816.m3u8
⚽️李白,https://new-live.jnyyoa.com/notlive/6969510.m3u8
⚽️迦娜,https://new-live.jnyyoa.com/notlive/2400161.m3u8
⚽️大奈奈,https://new-live.jnyyoa.com/notlive/2268034.m3u8
⚽️老汉,https://new-live.jnyyoa.com/notlive/3851257.m3u8
⚽️艾萨,https://new-live.jnyyoa.com/notlive/8649962.m3u8

广东本地,#genre#
嘉佳卡通,http://php.jdshipin.com:8880/chudian.php?id=jjkt
广东国际,http://php.jdshipin.com:8880/chudian.php?id=gdgj
广东移动,http://php.jdshipin.com:8880/chudian.php?id=gdyd
广东综艺4K,http://php.jdshipin.com:8880/chudian.php?id=gdzy
GRTN文化频道,https://glive.grtn.cn/live/wenhua_test0203.m3u8
广州综合,http://php.jdshipin.com:8880/gztv.php?id=zhonghe
广州新闻,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州竞赛,http://php.jdshipin.com:8880/gztv.php?id=jingsai
广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州法治,http://php.jdshipin.com:8880/gztv.php?id=fazhi
广州南国都市,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
广州综合,http://r.jdshipin.com/iR6Gq
广州南国都市,http://r.jdshipin.com/nWaZO
广州影视,http://r.jdshipin.com/TcKr2
番禺电视台,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
东莞新闻综合,http://php.jdshipin.com:8880/0769.php?id=xwzh
东莞生活资讯,http://php.jdshipin.com:8880/0769.php?id=shzx
佛山综合,http://php.jdshipin.com:8880/fstv.php?id=fszh
佛山影视,http://php.jdshipin.com:8880/fstv.php?id=fsys
佛山公共,http://php.jdshipin.com:8880/fstv.php?id=fsgg
佛山南海,http://php.jdshipin.com:8880/fstv.php?id=fsnh
佛山顺德,http://php.jdshipin.com:8880/fstv.php?id=fssd
佛山高明,http://php.jdshipin.com:8880/fstv.php?id=fsgm
佛山三水,http://php.jdshipin.com:8880/fstv.php?id=fsss
云浮综合,https://livestream.oeeee.com/slive/17806.m3u8
云浮文旅,https://livestream.oeeee.com/slive/17807.m3u8
阳江1,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/playlist.m3u8
阳江2,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/playlist.m3u8
肇庆综合,http://php.jdshipin.com:8880/chudian.php?id=zqzh
肇庆公共,http://php.jdshipin.com:8880/chudian.php?id=zqgg
惠州新闻综合,http://php.jdshipin.com:8880/chudian.php?id=hzxw
清远综合,http://php.jdshipin.com:8880/chudian.php?id=qyzh
梅州综合,http://php.jdshipin.com:8880/chudian.php?id=mzzh
河源综合,http://php.jdshipin.com:8880/chudian.php?id=hyzh
河源公共,http://php.jdshipin.com:8880/chudian.php?id=hygg
连平台,http://php.jdshipin.com:8880/chudian.php?id=lpzh
阳江-1,http://php.jdshipin.com:8880/chudian.php?id=yjtv1
阳江-2,http://php.jdshipin.com:8880/chudian.php?id=yjtv2
惠东综合,http://php.jdshipin.com:8880/chudian.php?id=hdzh
开平综合,http://php.jdshipin.com:8880/chudian.php?id=kpzh
开平生活,http://php.jdshipin.com:8880/chudian.php?id=kpsh
四会新闻综合,http://php.jdshipin.com:8880/chudian.php?id=shzh
广宁综合,http://php.jdshipin.com:8880/chudian.php?id=gnzh
工布江达县广播电视台,http://php.jdshipin.com:8880/chudian.php?id=gbjd
化州综合,http://php.jdshipin.com:8880/chudian.php?id=hzzh
鹤山综合,http://php.jdshipin.com:8880/chudian.php?id=hszh
廉江综合,http://php.jdshipin.com:8880/chudian.php?id=ljzh
英德新闻综合,http://php.jdshipin.com:8880/chudian.php?id=ydxw
清新综合,http://php.jdshipin.com:8880/chudian.php?id=qxzh
普宁综合,http://php.jdshipin.com:8880/chudian.php?id=pnzh
紫金综合,http://php.jdshipin.com:8880/chudian.php?id=zjzh
连州综合,http://php.jdshipin.com:8880/chudian.php?id=lzzh
阳春综合,http://php.jdshipin.com:8880/chudian.php?id=yczh
佛冈综合,http://php.jdshipin.com:8880/chudian.php?id=fgzh
怀集综合,http://php.jdshipin.com:8880/chudian.php?id=hjzh
惠阳电视台,http://php.jdshipin.com:8880/chudian.php?id=hytv
信宜综合,http://php.jdshipin.com:8880/chudian.php?id=xyzh
徐闻综合,http://php.jdshipin.com:8880/chudian.php?id=xwzh
阳西综合,http://php.jdshipin.com:8880/chudian.php?id=yxzh
台山台,http://php.jdshipin.com:8880/chudian.php?id=tstv
遂溪台,http://php.jdshipin.com:8880/chudian.php?id=sxtv
新会综合,http://php.jdshipin.com:8880/chudian.php?id=xhzh
罗定综合,http://php.jdshipin.com:8880/chudian.php?id=ldzh
和平综合,http://php.jdshipin.com:8880/chudian.php?id=hpzh
东源台,http://php.jdshipin.com:8880/chudian.php?id=dytv
吴川综合,http://php.jdshipin.com:8880/chudian.php?id=wczh
乐昌电视台,http://php.jdshipin.com:8880/chudian.php?id=lctv
潮安综合,http://php.jdshipin.com:8880/chudian.php?id=cazh
恩平综合,http://php.jdshipin.com:8880/chudian.php?id=epzh

广东本地2,#genre#
大湾区卫视,http://119.123.177.78:8086/hls/29/index.m3u8
广东民生,http://119.123.177.78:8086/hls/39/index.m3u8
广东珠江,http://119.123.177.78:8086/hls/47/index.m3u8
广东影视,http://119.123.177.78:8086/hls/46/index.m3u8
广东体育,http://119.123.177.78:8086/hls/42/index.m3u8
广东少儿,http://119.123.177.78:8086/hls/40/index.m3u8

广东经济科教,https://pili-live-hls.kingsmedia.cn/metoo-live/ce834303bb1a4459a3ea8c4c01d3ae84.m3u8
深圳都市,http://livepull-tcms.sztv.com.cn/live/dslive.m3u8
东莞新闻综合,https://stream.sun0769.com/dgrtv1/mp4tv1_1500/index.m3u8
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
中山综合,http://v.zsbtv.com.cn/lsdream/qTl38me/1000/live.m3u8
肇庆综合,http://zmylivestream.nfnews.com/zmy_slive/27872.m3u8
肇庆生活服务,http://zmylivestream.nfnews.com/zmy_slive/27871.m3u8
清远新闻综合,http://zmylivestream.nfnews.com/zmy_slive/25319.m3u8
清远文旅生活,http://zmylivestream.nfnews.com/zmy_slive/25321.m3u8
云浮综合,https://livestream.oeeee.com/slive/28283.m3u8
云浮文旅,https://livestream.oeeee.com/slive/28284.m3u8
阳江-1,https://live.yjtvw.com:8081/live/yjtv1.m3u8
阳江-2,https://live.yjtvw.com:8081/live/yjtv2.m3u8
湛江新闻综合,http://gbtv-hls-wjq.zjwtv.com/zjtv/zhpd.m3u8
湛江公共,http://gbtv-hls-wjq.zjwtv.com/zjtv/ggpd.m3u8
韶关综合,https://live.sgmsw.cn/hls/lhx1FUeZg/playlist.m3u8
韶关综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
河源综合1,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共1,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
汕头综合,http://124.222.114.206/sxtv.php?id=st1
汕头生活,http://124.222.114.206/sxtv.php?id=st2
揭阳综合,http://hls-jyrtv.jyrtv.tv/stjy2020/zhpd.m3u8
揭阳生活,http://hls-jyrtv.jyrtv.tv/stjy2020/ggpd.m3u8
潮州综合1,http://livezhpd.czbtv.com:38880/live/ctvzhpd.m3u8?secret=czbtv20250301
潮州民生1,http://livezhpd.czbtv.com:38880/live/ggpd.m3u8?secret=czbtv20250301
番禺综合,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
丰顺综合,https://p2.vzan.com/701678271/024926084736123670/live.m3u8
深圳龙岗,http://zhfw-t.szlg.com:8080/live/television1.m3u8

广东酒店,#genre#
大湾区卫视,http://go.bkpcp.top/mg/dwqws
广东影视,http://go.bkpcp.top/mg/gdys
广东卫视,http://go.bkpcp.top/mg/gdws
广东珠江,http://go.bkpcp.top/mg/gdzj
广东体育,http://go.bkpcp.top/mg/gdty
广东民生,http://go.bkpcp.top/mg/gdms
广东新闻,http://go.bkpcp.top/mg/gdxw

广东民生(晚7点),http://live.iill.top/douyin/gdtvdvxc
广东珠江(晚6点),http://live.iill.top/douyin/gdtvzjpd

-汕尾综合,https://iswtv.swrtv.com/live/xwzhpd.m3u8
-汕尾生活,https://iswtv.swrtv.com/live/whshpd.m3u8

广东荔枝网,#genre#
勿信二维码,
广东珠江,http://rustdesk.szsun.xyz:8088/udp/239.77.0.1:5146
广东民生,rtmp://116.63.53.136/live/gdms
大湾区卫视,rtmp://116.63.53.136/live/dwqws

广东体育,http://bxtv.3a.ink/api.php?id=gdty
广东珠江2,http://bxtv.3a.ink/api.php?id=gdzj

广东珠江3,http://m.061899.xyz/mg/gdzj
广东新闻,http://m.061899.xyz/mg/gdxw
广东民生2,http://m.061899.xyz/mg/gdms
广东体育2,http://m.061899.xyz/mg/gdty

广东荔枝网2,#genre#
深圳卫视,http://www.kaniptv.cn/zy/cd.php?id=1206
广东少儿,http://www.kaniptv.cn/zy/cd.php?id=1200
广东影视,http://www.kaniptv.cn/zy/cd.php?id=1199
广东4K超高清,http://www.kaniptv.cn/zy/cd.php?id=1198
大湾区卫视,http://www.kaniptv.cn/zy/cd.php?id=1197
大湾区卫视1,http://www.kaniptv.cn/zy/cd.php?id=1191
嘉佳卡通,http://www.kaniptv.cn/zy/cd.php?id=1187
广东新闻,http://www.kaniptv.cn/zy/cd.php?id=1186
广东民生,http://www.kaniptv.cn/zy/cd.php?id=1185
广东体育,http://www.kaniptv.cn/zy/cd.php?id=1184
广东珠江,http://www.kaniptv.cn/zy/cd.php?id=1183
广东卫视,http://www.kaniptv.cn/zy/cd.php?id=1182

北方广电,#genre#
CCTV-1HD,http://120.76.248.139/live/bfgd/4200000484.m3u8
CCTV-1HD,http://120.76.248.139/live/bfgd/4200000488.m3u8
CCTV-1HD,http://120.76.248.139/live/bfgd/4200000489.m3u8
CCTV-1HD,http://120.76.248.139/live/bfgd/4200000201.m3u8
CCTV-2HD,http://120.76.248.139/live/bfgd/4200000061.m3u8
CCTV-3HD,http://120.76.248.139/live/bfgd/4200000062.m3u8
CCTV-4HD,http://120.76.248.139/live/bfgd/4200000063.m3u8
CCTV-5HD,http://120.76.248.139/live/bfgd/4200000064.m3u8
CCTV-5+HD,http://120.76.248.139/live/bfgd/4200000246.m3u8
CCTV-6HD,http://120.76.248.139/live/bfgd/4200000065.m3u8
CCTV-7HD,http://120.76.248.139/live/bfgd/4200000127.m3u8
CCTV-8HD,http://120.76.248.139/live/bfgd/4200000066.m3u8
CCTV-9HD,http://120.76.248.139/live/bfgd/4200000128.m3u8
CCTV-10HD,http://120.76.248.139/live/bfgd/4200000129.m3u8
CCTV-11HD,http://120.76.248.139/live/bfgd/4200000130.m3u8
CCTV-12HD,http://120.76.248.139/live/bfgd/4200000131.m3u8
CCTV-13HD,http://120.76.248.139/live/bfgd/4200000067.m3u8
CCTV-14HD,http://120.76.248.139/live/bfgd/4200000132.m3u8
CCTV-15HD,http://120.76.248.139/live/bfgd/4200000133.m3u8
CCTV-17HD,http://120.76.248.139/live/bfgd/4200000204.m3u8
CGTN阿拉伯语,http://120.76.248.139/live/bfgd/4200000308.m3u8
CGTN西班牙语,http://120.76.248.139/live/bfgd/4200000306.m3u8
CGTN法语,http://120.76.248.139/live/bfgd/4200000307.m3u8
CGTN,http://120.76.248.139/live/bfgd/4200000134.m3u8
CGTN俄罗斯语,http://120.76.248.139/live/bfgd/4200000309.m3u8
中国教育1,http://120.76.248.139/live/bfgd/4200000135.m3u8
中国教育2,http://120.76.248.139/live/bfgd/4200000492.m3u8
CHC华诚影视,http://120.76.248.139/live/bfgd/4200000289.m3u8
安徽卫视HD,http://120.76.248.139/live/bfgd/4200000096.m3u8
北京卫视HD,http://120.76.248.139/live/bfgd/4200000083.m3u8
北京|北京纪实科教,http://120.76.248.139/live/bfgd/4200000113.m3u8
北京|北京卡酷少儿,http://120.76.248.139/live/bfgd/4200000106.m3u8
兵团卫视,http://120.76.248.139/live/bfgd/4200000124.m3u8
百姓健康,http://120.76.248.139/live/bfgd/4200000219.m3u8
北京|车迷频道,http://120.76.248.139/live/bfgd/4200000146.m3u8
重庆|重庆汽摩,http://120.76.248.139/live/bfgd/4200000168.m3u8
重庆卫视HD,http://120.76.248.139/live/bfgd/4200000107.m3u8
重温经典,http://120.76.248.139/live/bfgd/4200000635.m3u8
重温经典,http://120.76.248.139/live/bfgd/4200000636.m3u8
东方卫视HD,http://120.76.248.139/live/bfgd/4200000093.m3u8
东南卫视HD,http://120.76.248.139/live/bfgd/4200000483.m3u8
CCTV-电视指南,http://120.76.248.139/live/bfgd/4200000164.m3u8
中央新影-发现之旅,http://120.76.248.139/live/bfgd/4200000151.m3u8
CCTV-风云足球,http://120.76.248.139/live/bfgd/4200000225.m3u8
上海|法治天地,http://120.76.248.139/live/bfgd/4200000162.m3u8
广东卫视HD,http://120.76.248.139/live/bfgd/4200000092.m3u8
甘肃卫视HD,http://120.76.248.139/live/bfgd/4200000119.m3u8
河南|国学频道,http://120.76.248.139/live/bfgd/4200000169.m3u8
广西卫视HD,http://120.76.248.139/live/bfgd/4200000116.m3u8
贵州|天元围棋,http://120.76.248.139/live/bfgd/4200000633.m3u8
贵州卫视HD,http://120.76.248.139/live/bfgd/4200000101.m3u8
河南卫视HD,http://120.76.248.139/live/bfgd/4200000339.m3u8
湖北卫视HD,http://120.76.248.139/live/bfgd/4200000102.m3u8
河北卫视HD,http://120.76.248.139/live/bfgd/4200000108.m3u8
CCTV-怀旧剧场,http://120.76.248.139/live/bfgd/4200000224.m3u8
黑龙江卫视HD,http://120.76.248.139/live/bfgd/4200000095.m3u8
湖南|茶频道,http://120.76.248.139/live/bfgd/4200000181.m3u8
湖南|hnjykt,http://120.76.248.139/live/bfgd/4200000350.m3u8
湖南|快乐垂钓,http://120.76.248.139/live/bfgd/4200000228.m3u8
湖南卫视HD,http://120.76.248.139/live/bfgd/4200000086.m3u8
湖南|先锋乒羽,http://120.76.248.139/live/bfgd/4200000349.m3u8
北京|环球旅游,http://120.76.248.139/live/bfgd/4200000147.m3u8
吉林卫视HD,http://120.76.248.139/live/bfgd/4200000097.m3u8
江苏|财富天下,http://120.76.248.139/live/bfgd/4200000231.m3u8
江苏卫视HD,http://120.76.248.139/live/bfgd/4200000085.m3u8
辽宁|家庭理财,http://120.76.248.139/live/bfgd/4200000139.m3u8
江西卫视HD,http://120.76.248.139/live/bfgd/4200000098.m3u8
中央新影-老故事,http://120.76.248.139/live/bfgd/4200000166.m3u8
辽宁|鞍山新闻综合,http://120.76.248.139/live/bfgd/4200000274.m3u8
辽宁|辽宁北方,http://120.76.248.139/live/bfgd/4200000071.m3u8
辽宁|本溪新闻频道,http://120.76.248.139/live/bfgd/4200000312.m3u8
辽宁|朝阳新闻综合,http://120.76.248.139/live/bfgd/4200000282.m3u8
辽宁|辽宁导视,http://120.76.248.139/live/bfgd/4200000187.m3u8
辽宁|丹东新闻综合,http://120.76.248.139/live/bfgd/4200000276.m3u8
辽宁|大连新闻综合,http://120.76.248.139/live/bfgd/4200000273.m3u8
辽宁|辽宁都市,http://120.76.248.139/live/bfgd/4200000610.m3u8
辽宁|辽宁都市,http://120.76.248.139/live/bfgd/4200000068.m3u8
辽宁|抚顺新闻综合,http://120.76.248.139/live/bfgd/4200000275.m3u8
辽宁|阜新新闻综合,http://120.76.248.139/live/bfgd/4200000279.m3u8
辽宁|辽宁公共,http://120.76.248.139/live/bfgd/4200000481.m3u8
辽宁|辽宁公共,http://120.76.248.139/live/bfgd/4200000077.m3u8
辽宁|葫芦岛新闻综合,http://120.76.248.139/live/bfgd/4200000284.m3u8
辽宁|龙港综合,http://120.76.248.139/live/bfgd/4200000490.m3u8
辽宁|连山综合,http://120.76.248.139/live/bfgd/4200000491.m3u8
辽宁|辽宁经济,http://120.76.248.139/live/bfgd/4200000076.m3u8
辽宁|辽宁经济,http://120.76.248.139/live/bfgd/4200000480.m3u8
辽宁|辽宁教育青少,http://120.76.248.139/live/bfgd/4200000075.m3u8
辽宁|锦州新闻综合,http://120.76.248.139/live/bfgd/4200000277.m3u8
辽宁|辽阳新闻综合,http://120.76.248.139/live/bfgd/4200000280.m3u8
辽宁|盘锦新闻综合,http://120.76.248.139/live/bfgd/4200000283.m3u8
辽宁|辽宁生活,http://120.76.248.139/live/bfgd/4200000073.m3u8
辽宁|沈阳新闻,http://120.76.248.139/live/bfgd/4200000059.m3u8
辽宁|铁岭综合频道,http://120.76.248.139/live/bfgd/4200000281.m3u8
辽宁|辽宁体育,http://120.76.248.139/live/bfgd/4200000611.m3u8
辽宁卫视,http://120.76.248.139/live/bfgd/4200000141.m3u8
辽宁卫视,http://120.76.248.139/live/bfgd/4200000185.m3u8
辽宁卫视HD,http://120.76.248.139/live/bfgd/4200000058.m3u8
辽宁|营口新闻频道,http://120.76.248.139/live/bfgd/4200000278.m3u8
辽宁|辽宁影视剧,http://120.76.248.139/live/bfgd/4200000070.m3u8
海南卫视HD,http://120.76.248.139/live/bfgd/4200000473.m3u8
内蒙古卫视,http://120.76.248.139/live/bfgd/4200000110.m3u8
CCTV-女性时尚,http://120.76.248.139/live/bfgd/4200000176.m3u8
宁夏卫视,http://120.76.248.139/live/bfgd/4200000118.m3u8
青海卫视,http://120.76.248.139/live/bfgd/4200000111.m3u8
山东|收藏天下,http://120.76.248.139/live/bfgd/4200000155.m3u8
四川卫视HD,http://120.76.248.139/live/bfgd/4200000103.m3u8
山东教育卫视,http://120.76.248.139/live/bfgd/4200000112.m3u8
山东卫视HD,http://120.76.248.139/live/bfgd/4200000099.m3u8
北京|四海钓鱼,http://120.76.248.139/live/bfgd/4200000229.m3u8
书画频道,http://120.76.248.139/live/bfgd/4200000180.m3u8
CCTV-世界地理,http://120.76.248.139/live/bfgd/4200000177.m3u8
农林卫视,http://120.76.248.139/live/bfgd/4200000122.m3u8
陕西卫视HD,http://120.76.248.139/live/bfgd/4200000512.m3u8
山西卫视,http://120.76.248.139/live/bfgd/4200000109.m3u8
深圳卫视HD,http://120.76.248.139/live/bfgd/4200000100.m3u8
新疆卫视,http://120.76.248.139/live/bfgd/4200000150.m3u8
上海|新视觉HD,http://120.76.248.139/live/bfgd/4200000249.m3u8
北京|生态环境频道,http://120.76.248.139/live/bfgd/4200000149.m3u8
西藏卫视,http://120.76.248.139/live/bfgd/4200000121.m3u8
延边卫视,http://120.76.248.139/live/bfgd/4200000117.m3u8
云南卫视HD,http://120.76.248.139/live/bfgd/4200000482.m3u8
北京|优优宝贝,http://120.76.248.139/live/bfgd/4200000153.m3u8
北京|中华特产,http://120.76.248.139/live/bfgd/4200000158.m3u8
浙江卫视HD,http://120.76.248.139/live/bfgd/4200000094.m3u8
甘肃|INBM证券服务,http://120.76.248.139/live/bfgd/4200000601.m3u8
甘肃|纪录片,http://120.76.248.139/live/bfgd/4200000615.m3u8
甘肃|纪录片,http://120.76.248.139/live/bfgd/4200000286.m3u8
甘肃|纪录片,http://120.76.248.139/live/bfgd/4200000287.m3u8
甘肃|纪录片,http://120.76.248.139/live/bfgd/4200000288.m3u8
甘肃|购物,http://120.76.248.139/live/bfgd/4200000626.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000290.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000291.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000292.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000293.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000295.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000296.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000297.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000298.m3u8

北方广电2,#genre#
CCTV1高清,http://ygbh.site/php/bfgd.php?id=201
CCTV1高清,http://ygbh.site/php/bfgd.php?id=484
CCTV1高清,http://ygbh.site/php/bfgd.php?id=488
CCTV1高清,http://ygbh.site/php/bfgd.php?id=489
CCTV2高清,http://ygbh.site/php/bfgd.php?id=061
CCTV3高清,http://ygbh.site/php/bfgd.php?id=062
CCTV4高清,http://ygbh.site/php/bfgd.php?id=063
CCTV5高清,http://ygbh.site/php/bfgd.php?id=064
CCTV5+高清,http://ygbh.site/php/bfgd.php?id=246
CCTV6高清,http://ygbh.site/php/bfgd.php?id=065
CCTV7高清,http://ygbh.site/php/bfgd.php?id=127
CCTV8高清,http://ygbh.site/php/bfgd.php?id=066
CCTV9高清,http://ygbh.site/php/bfgd.php?id=128
CCTV10高清,http://ygbh.site/php/bfgd.php?id=129
CCTV11高清,http://ygbh.site/php/bfgd.php?id=130
CCTV12高清,http://ygbh.site/php/bfgd.php?id=131
CCTV13高清,http://ygbh.site/php/bfgd.php?id=067
CCTV14高清,http://ygbh.site/php/bfgd.php?id=132
CCTV15高清,http://ygbh.site/php/bfgd.php?id=133
CCTV17高清,http://ygbh.site/php/bfgd.php?id=204
CETV1高清,http://ygbh.site/php/bfgd.php?id=135
CETV2,http://ygbh.site/php/bfgd.php?id=492
CGTN,http://ygbh.site/php/bfgd.php?id=134
CGTN西班牙语,http://ygbh.site/php/bfgd.php?id=306
CGTN阿拉伯语,http://ygbh.site/php/bfgd.php?id=308
CGTN法语,http://ygbh.site/php/bfgd.php?id=307
CGTN,http://ygbh.site/php/bfgd.php?id=305
CGTN俄语,http://ygbh.site/php/bfgd.php?id=309
求索动物,http://ygbh.site/php/bfgd.php?id=287
求索生活,http://ygbh.site/php/bfgd.php?id=288
求索地理,http://ygbh.site/php/bfgd.php?id=286
国学频道,http://ygbh.site/php/bfgd.php?id=169
发现之旅,http://ygbh.site/php/bfgd.php?id=151
老故事,http://ygbh.site/php/bfgd.php?id=166
女性时尚,http://ygbh.site/php/bfgd.php?id=176
世界地理,http://ygbh.site/php/bfgd.php?id=177
江苏卫视高清,http://ygbh.site/php/bfgd.php?id=085
天津卫视高清,http://ygbh.site/php/bfgd.php?id=084
湖南卫视高清,http://ygbh.site/php/bfgd.php?id=086
北京卫视高清,http://ygbh.site/php/bfgd.php?id=083
黑龙江卫视高清,http://ygbh.site/php/bfgd.php?id=095
广东卫视高清,http://ygbh.site/php/bfgd.php?id=092
东方卫视高清,http://ygbh.site/php/bfgd.php?id=093
浙江卫视高清,http://ygbh.site/php/bfgd.php?id=094
吉林卫视高清,http://ygbh.site/php/bfgd.php?id=097
安徽卫视高清,http://ygbh.site/php/bfgd.php?id=096
江西卫视高清,http://ygbh.site/php/bfgd.php?id=098
山东卫视高清,http://ygbh.site/php/bfgd.php?id=099
贵州卫视高清,http://ygbh.site/php/bfgd.php?id=101
深圳卫视高清,http://ygbh.site/php/bfgd.php?id=100
湖北卫视高清,http://ygbh.site/php/bfgd.php?id=102
四川卫视高清,http://ygbh.site/php/bfgd.php?id=103
陕西卫视高清,http://ygbh.site/php/bfgd.php?id=512
河南卫视高清,http://ygbh.site/php/bfgd.php?id=339
海南卫视高清,http://ygbh.site/php/bfgd.php?id=473
云南卫视高清,http://ygbh.site/php/bfgd.php?id=482
东南卫视高清,http://ygbh.site/php/bfgd.php?id=483
重温经典,http://ygbh.site/php/bfgd.php?id=636
金鹰卡通,http://ygbh.site/php/bfgd.php?id=105
河南卫视,http://ygbh.site/php/bfgd.php?id=104
北京卡酷少儿,http://ygbh.site/php/bfgd.php?id=106
重庆卫视高清,http://ygbh.site/php/bfgd.php?id=107
山西卫视,http://ygbh.site/php/bfgd.php?id=109
河北卫视高清,http://ygbh.site/php/bfgd.php?id=108
青海卫视,http://ygbh.site/php/bfgd.php?id=111
内蒙古卫视,http://ygbh.site/php/bfgd.php?id=110
山东教育卫视,http://ygbh.site/php/bfgd.php?id=112
北京纪实科教高清,http://ygbh.site/php/bfgd.php?id=113
广西卫视高清,http://ygbh.site/php/bfgd.php?id=116
云南卫视,http://ygbh.site/php/bfgd.php?id=115
宁夏卫视,http://ygbh.site/php/bfgd.php?id=118
陕西卫视,http://ygbh.site/php/bfgd.php?id=114
延边卫视,http://ygbh.site/php/bfgd.php?id=117
甘肃卫视,http://ygbh.site/php/bfgd.php?id=119
西藏卫视,http://ygbh.site/php/bfgd.php?id=121
